paroquia_id,nome,orago,arciprestado,diocese,url_ficha,site,facebook,instagram,site_confidence,facebook_confidence,instagram_confidence
3668,Santa Engrácia,Santa Engrácia,Lisboa I,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3668,,,,,,
3457,Santa Eufémia,Nossa Senhora da Nazaré,Pinhel - Figueira de Castelo Rodrigo,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3457,,,,,,
17570,Santa Eufémia,Nossa Senhora da Conceição,Colmeias,Leiria-Fátima,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17570,,,,,,
1285,Santa Eugénia,Santa Eugénia,Douro II,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1285,,,,,,
2196,Santa Eulália,Santa Eulália,Elvas,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2196,,,,,,
2268,Santa Eulália,Santa Eulália,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2268,,,,,,
3231,Santa Eulália de Arouca,Santa Eulália,Arouca - Vale de Cambra,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3231,,,,,,
3747,Santa Eulália de Barrosas,Santa Eulália,Lousada,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3747,,,,,,
2744,Santa Iria,Santa Iria,Moura,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2744,,,,,,
1869,Santa Iria de Azóia,Santa Iria,Sacavém,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1869,,,,,,
1671,Santa Isabel,Santa Isabel,Lisboa III,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1671,,,,,,
16933,Santa Isabel do Monte,Santa Isabel,Amares e Terras de Bouro,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16933,https://arquidiocese-braga.pt/local/santa-isabel-do-monte-santa-isabel,,,0.9,,
2612,Santa Joana,Santa Joana Princesa,Aveiro,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2612,,,,,,
1694,"Santa Joana, Princesa",Santa Joana Princesa,Lisboa IV,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1694,,,,,,
145,Santa Justa,Santa Justa,Moncorvo,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=145,,,,,,
2150,Santa Justa,Santa Justa,Évora,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2150,,,,,,
2166,Santa Justa,Santa Justa,Coruche,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2166,,,,,,
3669,Santa Justa e Rufina (São Domingos),Santas Justa e Rufina,Lisboa I,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3669,,,,,,
1109,Santa Leocádia,Santa Leocádia,Alto Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1109,,,,,,
3547,Santa Leocádia,São Bartolomeu,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3547,,,,,,
16585,Santa Lucrécia de Algeriz,São Tiago,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16585,https://arquidiocese-braga.pt/local/santa-lucrecia-de-algeriz-sao-tiago,,,0.9,,
2443,Santa Luzia,Santa Luzia,Pico (Ilha do Pico),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2443,,,,,,
2684,Santa Luzia,Santa Luzia,Almodôvar,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2684,,,,,,
3934,Santa Luzia,Santa Luzia,Funchal,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3934,,,,,,
17631,Santa Luzia,Santa Luzia,Praia da Vitória (Ilha Terceira),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17631,,,,,,
17645,Santa Luzia,Santa Luzia,Angra do Heroísmo (Ilha Terceira),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17645,,,,,,
17482,Santa Margarida da Coutada,Santa Margarida,Abrantes,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17482,,,,,,
1917,Santa Margarida da Serra,Santa Margarida,Santiago do Cacém,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1917,,,,,,
2725,Santa Margarida do Sado,Santa Margarida,Cuba,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2725,,,,,,
546,Santa Maria,Nossa Senhora da Assunção,Viseu Urbano,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=546,,,,,,
1918,Santa Maria,Nossa Senhora da Conceição,Santiago do Cacém,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1918,,,,,,
1927,Santa Maria,Santa Maria,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1927,,,,,,
2699,Santa Maria da Feira,Nossa Senhora da Assunção,Beja,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2699,,,,,,
3216,Santa Maria da Feira,São Nicolau,Santa Maria da Feira,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3216,,,,,,
1545,Santa Maria da Graça e São Julião,Santa Maria da Graça e São Julião,Setúbal,Setúbal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1545,,,,,,
526,Santa Maria de Émeres,Nossa Senhora da Expectação,Terra Quente,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=526,,,,,,
1040,Santa Maria Maior,Santa Maria Maior,Viana do Castelo,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1040,,,,,,
3935,Santa Maria Maior,São Tiago Menor,Funchal,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3935,,,,,,
17016,Santa Maria Maior e Sé Primaz,Santa Maria Maior,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17016,https://arquidiocese-braga.pt/local/santa-maria-maior-e-se-primaz-santa-maria-maior,,,0.9,,
1501,"Santa Maria, Barreiro",Santa Maria,Barreiro  Moita,Setúbal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1501,,,,,,
1403,Santa Marinha,Santa Marinha,Vila Nova de Gaia - Norte,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1403,,,,,,
2269,Santa Marinha,Santa Marinha,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2269,,,,,,
17664,Santa Marinha,Santa Marinha,Baixo-Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17664,,,,,,
3188,Santa Marinha do Zêzere,Santa Marinha,Baião,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3188,,,,,,
3808,Santa Marta,Santa Marta,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3808,,,,,,
1231,Santa Marta do Alvão,Santa Marta,Centro II,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1231,,,,,,
3861,Santa Ovaia,Nossa Senhora da Expectação,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3861,,,,,,
17632,Santa Rita,Santa Rita,Praia da Vitória (Ilha Terceira),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17632,,,,,,
2177,Santa Sofia,Santa Sofia,Évora,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2177,,,,,,
2091,Santa Susana (Alcácer do sal),Santa Susana,Montemor-o-Novo,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2091,,,,,,
3893,Santa Susana (Redondo),Santa Susana,Vila Viçosa,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3893,,,,,,
527,Santa Valha,Santa Eulália,Terra Quente,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=527,,,,,,
2706,Santa Vitória,Santa Vitória,Beja,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2706,,,,,,
2212,Santa Vitória do Ameixial,Santa Vitória,Vila Viçosa,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2212,,,,,,
2009,Santalha,Santa Eulália,Bragança,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2009,,,,,,
2130,Santana,Santa Ana,Reguengos de Monsaraz,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2130,,,,,,
2477,Santana,Santa Ana,Nordeste (Ilha de São Miguel),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2477,,,,,,
17372,Santana,Santa Ana,Ponte de Sor,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17372,,,,,,
17678,Santana,Santa Ana,Norte,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17678,,,,,,
2685,Santana da Serra,Santa Ana,Almodôvar,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2685,,,,,,
2686,Santana de Cambas,Santa Ana,Almodôvar,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2686,,,,,,
2167,Santana do Mato,Santa Ana,Coruche,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2167,,,,,,
654,Santar,São Pedro,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=654,,,,,,
1584,Santar,Nossa Senhora da Purificação,Arcos de Valdevez,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1584,,,,,,
3328,Santarém,Nossa Senhora de Marvila,Santarém,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3328,,,,,,
3336,Santarém,São Nicolau,Santarém,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3336,,,,,,
3339,Santarém,Santa Iria,Santarém,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3339,,,,,,
3338,Santarém (Sé),Divino Salvador,Santarém,Santarém,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3338,,,,,,
2265,Santiago,São Tiago,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2265,,,,,,
3670,Santiago,São Tiago e São Martinho,Lisboa I,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3670,,,,,,
377,Santiago da Guarda,"São Tiago, Apóstolo",Chão de Couce,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=377,,,,,,
528,Santiago da Ribeira de Alhariz,São Tiago,Terra Quente,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=528,,,,,,
598,Santiago de Besteiros,São Tiago,Besteiros,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=598,,,,,,
640,Santiago de Cassurrães,São Tiago,Beira Alta,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=640,,,,,,
17481,Santiago de Montalegre,São Tiago Maior,Abrantes,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17481,,,,,,
1919,Santiago do Cacém,São Tiago,Santiago do Cacém,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1919,,,,,,
3894,Santiago Maior,São Tiago,Vila Viçosa,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3894,,,,,,
2700,Santiago Maior - Beja (Catedral),São Tiago Maior,Beja,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2700,,,,,,
2328,Santo Adrião,Santo Adrião,Armamar - Tarouca,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2328,,,,,,
16586,Santo Adrião,Santo Adrião,Braga,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16586,https://arquidiocese-braga.pt/local/santo-adriao-santo-adriao,,,0.9,,
2197,Santo Aleixo,Santo Aleixo,Elvas,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2197,,,,,,
17667,Santo Aleixo da Restauração,Santo Aleixo,Moura,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17667,,,,,,
1139,Santo Aleixo de Além-Tâmega,Santo Aleixo,Baixo-Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1139,,,,,,
2746,Santo Amador,Santo Amador,Moura,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2746,,,,,,
2213,Santo Amaro,Santo Amaro,Elvas,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2213,,,,,,
2444,Santo Amaro,Santo Amaro,Pico (Ilha do Pico),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2444,,,,,,
2458,Santo Amaro,Santo Amaro,São Jorge (Ilha de São Jorge),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2458,,,,,,
3573,Santo Amaro,Santo Amaro,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3573,,,,,,
3936,Santo Amaro,Santo Amaro,Funchal,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3936,,,,,,
1167,Santo André,Santo André,Barroso,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1167,,,,,,
1502,Santo André,Santo André,Barreiro  Moita,Setúbal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1502,,,,,,
1920,Santo André,Santo André,Santiago do Cacém,Beja,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1920,,,,,,
17413,Santo André das Tojeiras,Santo André,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17413,,,,,,
2660,Santo André de Vagos,Santo André,Vagos,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2660,,,,,,
2464,Santo Antão,Santo Antão,São Jorge (Ilha de São Jorge),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2464,,,,,,
1816,Santo Antão do Tojal,Santo Antão,Loures-Odivelas,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1816,,,,,,
2445,Santo António,Santo António,Pico (Ilha do Pico),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2445,,,,,,
2459,Santo António,Santo António,São Jorge (Ilha de São Jorge),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2459,,,,,,
2473,Santo António,Santo António,Capelas (Ilha de São Miguel),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2473,,,,,,
3937,Santo António,Santo António de Lisboa,Funchal,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3937,,,,,,
17347,Santo António das Areias,Santo António,Portalegre,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17347,,,,,,
2661,Santo António de Vagos,Santo António,Vagos,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2661,,,,,,
1817,Santo António dos Cavaleiros,Santo António,Loures-Odivelas,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1817,,,,,,
231,Santo António dos Olivais,Santo António,Coimbra Urbana,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=231,,,,,,
2494,Santo António Nordestinho,Santo António,Nordeste (Ilha de São Miguel),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2494,,,,,,
1672,Santo Condestável,Santo Condestável,Lisboa III,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1672,,,,,,
3963,Santo da Serra,Santo António de Lisboa,Este,Funchal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3963,,,,,,
16683,Santo Emilião,Santo Emilião,Póvoa de Lanhoso,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16683,https://arquidiocese-braga.pt/local/santo-emiliao-santo-emiliao,,,0.9,,
2450,Santo Espírito,Nossa Senhora da Purificação,Santa Maria (Ilha de Santa Maria),Angra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2450,,,,,,
2168,Santo Estevão,Santo Estevão,Coruche,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2168,,,,,,
1110,Santo Estêvão,Santo Estevão,Alto Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1110,,,,,,
2245,Santo Estêvão,Imaculada Conceição,Sabugal - Almeida,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2245,,,,,,
3072,Santo Estêvão,Santo Estevão,Região Pastoral do Sotavento,Algarve,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3072,https://turismo.diocese-algarve.pt/vigararias/item/187-paroquia-de-santo-estevao,,,1.0,,
3671,Santo Estêvão,Santo Estevão,Lisboa I,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3671,,,,,,
17671,Santo Estêvão (Estremoz),Santo Estevão,Vila Viçosa,Évora,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17671,,,,,,
1846,Santo Estêvão das Galés,Santo Estevão,Loures-Odivelas,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1846,,,,,,
1664,Santo Eugénio,Santo Eugénio,Lisboa II,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1664,,,,,,
1333,Santo Ildefonso,Santo Ildefonso,Porto - Nascente,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1333,,,,,,
1847,Santo Isidoro,Santo Isidoro,Mafra,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1847,,,,,,
3143,Santo Isidoro,Santo Isidoro,Marco de Canaveses,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3143,,,,,,
1404,Santo Ovídio,Santo Ovídio,Vila Nova de Gaia - Norte,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1404,https://santoovidio.pt/,,,1.0,,
3693,Santo Tirso,Santa Maria Madalena,Santo Tirso,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3693,,,,,,
257,Santo Varão,São Martinho,Coimbra Urbana,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=257,,,,,,
573,Santos Evos,Santo Isidoro,Viseu Rural,Viseu,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=573,,,,,,
1673,Santos-o-Velho,"Santos Veríssimo, Máxima e Júlia",Lisboa III,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1673,,,,,,
50,Santulhão,São Julião,Miranda,Bragança-Miranda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=50,,,,,,
4170,SantAna da Azinha,Santa Ana,Guarda - Manteigas,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4170,,,,,,
3741,Santão,Santo Adrião,Felgueiras,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3741,,,,,,
1332,Santíssimo Sacramento,Santíssimo Sacramento,Porto - Poente,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1332,,,,,,
1058,Sapardos,São Miguel,Vila Nova de Cerveira,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1058,,,,,,
1739,Sapataria,Nossa Senhora da Purificação,Alenquer,Lisboa,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1739,,,,,,
1111,Sapiãos,São Pedro,Alto Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1111,,,,,,
17485,Sardoal,São Tiago e São Mateus,Abrantes,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17485,,,,,,
3095,Sardoura,Santa Maria,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3095,,,,,,
3096,Sardoura,São Martinho,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3096,,,,,,
1519,Sarilhos Grandes,São Jorge,Montijo,Setúbal,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1519,,,,,,
17414,Sarnadas de Ródão,São Sebastião,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17414,,,,,,
17450,Sarnadas de São Simão,São Simão,Sertã,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17450,,,,,,
1168,Sarraquinhos,Santa Maria,Barroso,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1168,,,,,,
3530,Sarzeda,Santa Luzia,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3530,,,,,,
17415,Sarzedas,Nossa Senhora da Conceição,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17415,,,,,,
3509,Sarzedinho,São Salvador do Mundo,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3509,,,,,,
1632,Sarzedo,São Lourenço,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1632,,,,,,
3838,Sarzedo,São João Baptista,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3838,,,,,,
4190,Sarzedo,Imaculada Conceição,Covilhã - Belmonte,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=4190,,,,,,
303,Sazes,Santo André,Alto Mondego,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=303,,,,,,
2272,Sazes da Beira,Nossa Senhora do Rosário,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2272,,,,,,
985,Seara,São Mamede,Ponte de Lima,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=985,,,,,,
1112,Seara Velha,São Tiago,Alto Tâmega,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1112,,,,,,
2299,Sebadelhe,Santa Maria Madalena,Trancoso - Celorico da Beira,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2299,,,,,,
3574,Sebadelhe,São Lourenço,Mêda - Penedono - São João da Pesqueira - Vila Nova de Foz Côa,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3574,,,,,,
267,Sebal Grande,São Pedro,Baixo Mondego,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=267,,,,,,
3086,Sebolido,São Paulo,Castelo de Paiva - Penafiel,Porto,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3086,,,,,,
3839,Secarias,São Sebastião,Nordeste,Coimbra,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=3839,,,,,,
17375,Seda,Nossa Senhora do Espinheiro,Ponte de Sor,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17375,,,,,,
1261,Sedielos,Santa Maria,Douro I,Vila Real,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1261,,,,,,
2578,Segadães,São Pedro,Águeda,Aveiro,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2578,,,,,,
887,Segude,São Paio,Monção,Viana do Castelo,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=887,,,,,,
17416,Segura,Nossa Senhora da Conceição,Castelo Branco,Portalegre-Castelo Branco,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=17416,,,,,,
1633,Segões,São Martinho,Moimenta da Beira - Sernancelhe - Tabuaço,Lamego,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=1633,,,,,,
2273,Seia,Nossa Senhora da Assunção,Seia - Gouveia,Guarda,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=2273,,,,,,
16728,Seide,São Miguel,Vila Nova de Famalicão,Braga,https://www.anuariocatolicoportugal.net/ficha_paroquia_padre.asp?paroquiaid=16728,https://arquidiocese-braga.pt/local/seide-sao-miguel,,,0.9,,
